#Constant Temperature fit results; RIPL II discrete level library; February 2005 by T. Belgya 
#  Z   A El         T        dT        U0       dU0NlevNmax  N0  Nc     Umax       Uc     Chi Fit Flag NoX  Xm  EX   sigma
#               [MeV]     [MeV]     [MeV]     [MeV]                    [MeV]    [MeV]                         [MeV]       
#-------------------------------------------------------------------------------------------------------------------------
  81 200 Tl   0.61513   0.04274  -0.77778   0.09050  25  10   7   3  0.60545  0.25718  7.916E-02   F   0             1.605
  82 200 Pb   0.61513   0.04274   0.00000   1.00000  74   1   1   4  0.00000  1.62550                 31  11  2.183  0.000
  83 200 Bi   0.61513   0.04274  -0.56721   0.09634  38  13   7   1  0.99901  0.00000  5.401E-02   F  36   2  0.000  3.509
  84 200 Po   0.61513   0.04274   0.37337   0.09925  44  14   7   5  1.88320  1.39230  1.360E-01   F   9  30  2.805  3.120
  85 200 At   0.61513   0.04274   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  86 200 Rn   0.61513   0.04274   0.00000   1.00000  11   1   1   2  0.00000  0.43260                  1   9  2.301  0.000
  87 200 Fr   0.61513   0.04274   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  77 201 Ir   0.64266   0.04967   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  78 201 Pt   0.64266   0.04967   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  1   5  1.456  0.000
  79 201 Au   0.64266   0.04967  -0.09376   0.13584  21  17  14   3  1.76000  0.35900  4.719E-02       0             2.253
  80 201 Hg   0.64266   0.04967  -0.70865   0.13224  80  33   7   5  2.10300  0.16747  7.819E-02 * F   0             2.286
  81 201 Tl   0.64266   0.04967  -0.34642   0.15747  67  34  16   3  1.98780  0.69251  9.890E-03 *     0             2.945
  82 201 Pb   0.64266   0.04967  -0.40502   0.10558 125  10   7   2  1.01420  0.08850  8.308E-02   F  81  38  2.720  2.574
  83 201 Bi   0.64266   0.04967   0.00000   1.00000  60   1   1   3  0.00000  0.89024                 21  28  1.933  0.000
  84 201 Po   0.64266   0.04967   0.73555   0.11263  23  13   7   2  2.35540  0.00630  4.670E-02       0             7.408
  85 201 At   0.64266   0.04967   0.00000   1.00000   9   1   1   1  0.00000  0.00000                  0             0.000
  86 201 Rn   0.64266   0.04967   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  87 201 Fr   0.64266   0.04967   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  88 201 Ra   0.64266   0.04967   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  1   1  0.000  0.000
  77 202 Ir   0.67189   0.05722   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  78 202 Pt   0.67189   0.05722   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  79 202 Au   0.67189   0.05722   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 202 Hg   0.67189   0.05722  -0.20734   0.17763  90  48   7   6  2.36690  1.31153  1.418E-02 *     0             2.182
  81 202 Tl   0.67189   0.05722  -0.65166   0.17399  34  32  14   1  2.04480  0.00000  5.809E-02 * F   0             3.965
  82 202 Pb   0.67189   0.05722   0.30842   0.15100  96  24   7   3  2.38682  1.38284  4.812E-02      36  53  4.091  3.412
  83 202 Bi   0.67189   0.05722  -0.00893   0.11482  45   8   7   1  1.47129  0.00000  1.381E-01   F  40   6  0.605  0.000
  84 202 Po   0.67189   0.05722   0.00000   1.00000  42   1   1   3  0.00000  1.24860                 21   9  1.692  0.000
  85 202 At   0.67189   0.05722   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  2   2  0.000  0.000
  86 202 Rn   0.67189   0.05722   0.00000   1.00000  15   1   1   2  0.00000  0.50400                  0             0.000
  87 202 Fr   0.67189   0.05722   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  88 202 Ra   0.67189   0.05722   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  78 203 Pt   0.70257   0.06459   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  79 203 Au   0.70257   0.06459   0.00000   1.00000  13   1   1   5  0.00000  0.77400                  0             0.000
  80 203 Hg   0.70257   0.06459  -0.59356   0.17587  78  33   7   1  2.22600  0.00000  4.466E-02 *     0             2.694
  81 203 Tl   0.70257   0.06459  -0.70481   0.21472 105  48  14   4  2.01000  1.04413  4.492E-02       1  99  3.515  2.161
  82 203 Pb   0.70257   0.06459  -0.75862   0.16206  65  20   7   4  1.26200  0.59510  1.401E-01   F   1  53  2.923  2.625
  83 203 Bi   0.70257   0.06459  -0.57903   0.19006  53  25  14  11  1.67270  1.24855  4.925E-02       7  44  3.530  4.100
  84 203 Po   0.70257   0.06459  -0.68486   0.15823  55  19   7   2  1.37975  0.06253  6.591E-02   F   0             3.264
  85 203 At   0.70257   0.06459   0.00000   1.00000  21   1   1   9  0.00000  1.69561                  6  12  1.942  0.000
  86 203 Rn   0.70257   0.06459   0.00000   1.00000  19   1   1   1  0.00000  0.00000                  0             0.000
  87 203 Fr   0.70257   0.06459   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 203 Ra   0.70257   0.06459   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  78 204 Pt   0.73429   0.07081   0.00000   1.00000   6   1   1   1  0.00000  0.00000                  3   4  1.995  0.000
  79 204 Au   0.73429   0.07081   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.977  0.000
  80 204 Hg   0.73429   0.07081   0.17328   0.20515  83  35   7   4  2.76120  1.63576  1.700E-02 *     0             2.535
  81 204 Tl   0.73429   0.07081  -1.32440   0.21041 125  50   7   1  1.54500  0.00000  1.509E-01   F   2  89  2.319  2.267
  82 204 Pb   0.73429   0.07081  -0.13259   0.23741 181  67   7   9  2.94558  1.66527  9.360E-03 *     0             3.213
  83 204 Bi   0.73429   0.07081  -1.20621   0.14151  43   8   7   5  0.33208  0.07825  3.453E-02       0             0.000
  84 204 Po   0.73429   0.07081   0.07133   0.15445  75  11   7   3  1.72858  1.20066  9.673E-02   F   0             3.479
  85 204 At   0.73429   0.07081   0.00000   1.00000  15   1   1   2  0.00000  0.58730                  8   3  0.587  0.000
  86 204 Rn   0.73429   0.07081   0.43798   0.18296  53  22   7   3  2.68810  1.13150  3.850E-02       0             5.816
  87 204 Fr   0.73429   0.07081   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  88 204 Ra   0.73429   0.07081   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  78 205 Pt   0.76647   0.07514   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  79 205 Au   0.76647   0.07514   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 205 Hg   0.76647   0.07514  -0.12305   0.15551  59   9   7   3  1.55640  0.46752  2.762E-02       0             0.000
  81 205 Tl   0.76647   0.07514  -0.53095   0.24775  99  37  19   5  2.22050  1.14073  2.610E-03 *     0             2.437
  82 205 Pb   0.76647   0.07514  -0.67225   0.21555 213  37   7   6  2.08720  0.76143  1.423E-02 *     0             2.974
  83 205 Bi   0.76647   0.07514  -0.60148   0.22117  75  29  12   6  2.14000  1.00123  2.266E-02 *     0             4.522
  84 205 Po   0.76647   0.07514  -0.87554   0.17024  55  13   7   3  1.03038  0.15420  1.440E-01   F   0             2.758
  85 205 At   0.76647   0.07514  -0.18237   0.20331  33  16  14   1  1.93598  0.00000  1.867E-02       0             5.438
  86 205 Rn   0.76647   0.07514   0.08248   0.16687  26  12   7   1  1.98350  0.00000  3.570E-02      23   2  0.000  7.047
  87 205 Fr   0.76647   0.07514   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 205 Ra   0.76647   0.07514   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  79 206 Au   0.79824   0.07775   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 206 Hg   0.79824   0.07775   0.00000   1.00000  12   1   1   3  0.00000  2.10240                  0             0.000
  81 206 Tl   0.79824   0.07775  -0.79244   0.23575  94  30  14   5  2.07890  0.64942  1.904E-02 *     0             2.659
  82 206 Pb   0.79824   0.07775   0.20589   0.18789 337  17   7  10  2.42336  2.14897  4.924E-02       6 287  6.565  2.460
  83 206 Bi   0.79824   0.07775  -1.25137   0.22606  46  24  14   2  1.38942  0.05990  1.661E-02 *     0             4.030
  84 206 Po   0.79824   0.07775  -0.08064   0.16122  99   9   7   6  1.58590  1.54630  8.968E-02   F   0             0.000
  85 206 At   0.79824   0.07775  -1.44350   0.16492  33  11   7   1  0.44420  0.00000  9.216E-02   F  22   2  0.000  0.000
  86 206 Rn   0.79824   0.07775   0.00000   1.00000  19   1   1   3  0.00000  1.13430                  0             0.000
  87 206 Fr   0.79824   0.07775   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  2   2  0.000  0.000
  88 206 Ra   0.79824   0.07775   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  89 206 Ac   0.79824   0.07775   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  79 207 Au   0.82849   0.07956   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 207 Hg   0.82849   0.07956   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  81 207 Tl   0.82849   0.07956   1.21520   0.19346  45  17   7   4  3.55800  1.68258  1.111E-02 *     0             2.934
  82 207 Pb   0.82849   0.07956   0.77692   0.26769 233  65   7   7  4.23200  2.66248  8.610E-03 *     0             3.247
  83 207 Bi   0.82849   0.07956  -0.86695   0.26457  63  44  16   9  2.26500  1.24069  7.950E-03 *     0             3.885
  84 207 Po   0.82849   0.07956  -0.80437   0.20629  64  24   7  12  1.78177  1.27412  4.586E-02       0             3.767
  85 207 At   0.82849   0.07956  -1.15714   0.22636  35  21  14   3  1.35117  0.64336  4.828E-02       0             3.770
  86 207 Rn   0.82849   0.07956  -0.89461   0.15933  23   8   7   2  0.89910  0.12003  1.191E-01   F   0             0.000
  87 207 Fr   0.82849   0.07956   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  88 207 Ra   0.82849   0.07956   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  89 207 Ac   0.82849   0.07956   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  79 208 Au   0.85583   0.08223   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 208 Hg   0.85583   0.08223   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  1   5  1.297  0.000
  81 208 Tl   0.85583   0.08223  -1.03052   0.24103  52  25  14   3  1.77500  0.32804  1.011E-02 *     0             3.319
  82 208 Pb   0.85583   0.08223   1.62985   0.35103 611 187   7  32  6.10350  4.76196  5.470E-03 *     0             4.183
  83 208 Bi   0.85583   0.08223  -0.99662   0.29381 241  72  14  14  2.66070  1.09506  7.760E-03 *     0             3.886
  84 208 Po   0.85583   0.08223  -0.15985   0.21681  96  25   7  10  2.57462  1.58321  1.784E-02 *     0             4.345
  85 208 At   0.85583   0.08223  -1.68757   0.19944  59  22   7   1  0.90447  0.00000  2.019E-01   F   0             3.835
  86 208 Rn   0.85583   0.08223  -0.03280   0.21631  43  24   7   4  2.62120  1.41430  4.849E-02       0             5.189
  87 208 Fr   0.85583   0.08223   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  88 208 Ra   0.85583   0.08223   0.00000   1.00000   7   1   1   1  0.00000  0.00000                  0             0.000
  89 208 Ac   0.85583   0.08223   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  90 208 Th   0.85583   0.08223   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  79 209 Au   0.87871   0.08771   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 209 Hg   0.87871   0.08771   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  81 209 Tl   0.87871   0.08771   0.00000   1.00000   8   1   1   1  0.00000  0.00000                  0             0.000
  82 209 Pb   0.87871   0.08771   0.37644   0.37692 218 180  13   6  4.93800  2.14943  2.320E-03 *     0             2.601
  83 209 Bi   0.87871   0.08771   0.27922   0.34604 204 112  14   5  4.42100  2.49282  4.966E-02       1 189  7.279  4.201
  84 209 Po   0.87871   0.08771  -0.40524   0.23391  40  24   8   4  2.36300  1.17530  9.170E-03 *     0             3.886
  85 209 At   0.87871   0.08771  -1.14228   0.24959  63  21  14   2  1.51688  0.40833  4.230E-02       0             4.142
  86 209 Rn   0.87871   0.08771  -0.28966   0.18634  34  10   7   2  1.68741  0.11010  3.947E-02       0             0.000
  87 209 Fr   0.87871   0.08771   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 209 Ra   0.87871   0.08771   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  89 209 Ac   0.87871   0.08771   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  90 209 Th   0.87871   0.08771   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  79 210 Au   0.89544   0.09708   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  81 210 Tl   0.89544   0.09708   0.00000   1.00000   6   1   1   1  0.00000  0.00000                  0             0.000
  82 210 Pb   0.89544   0.09708   0.20472   0.27413  66  33   7   5  3.46000  1.27800  1.098E-02 *     0             4.645
  83 210 Bi   0.89544   0.09708  -1.52338   0.33905 107  65  14   9  2.17721  0.55000  9.340E-03 *     0             4.668
  84 210 Po   0.89544   0.09708   0.23694   0.27293  77  31   7  15  3.21898  2.60856  1.559E-02 *     0             4.289
  85 210 At   0.89544   0.09708  -1.32956   0.28228 123  24  14   1  1.52552  0.00000  6.950E-03 *     0             4.162
  86 210 Rn   0.89544   0.09708   0.00000   1.00000  32   1   1   2  0.00000  0.64380                 27   6  1.665  0.000
  87 210 Fr   0.89544   0.09708   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  88 210 Ra   0.89544   0.09708   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  89 210 Ac   0.89544   0.09708   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  90 210 Th   0.89544   0.09708   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 211 Hg   0.90441   0.10965   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  82 211 Pb   0.90441   0.10965  -0.96482   0.22035  25   8   7   1  0.89400  0.00000  3.533E-02       0             0.000
  83 211 Bi   0.90441   0.10965  -1.52183   0.35051  63  43  12   2  1.87200  0.40485  2.512E-02 *     0             4.915
  84 211 Po   0.90441   0.10965   0.00000   1.00000  98   1   1   5  0.00000  1.12180                 11  12  1.428  0.000
  85 211 At   0.90441   0.10965  -0.60665   0.34111 116  52   7   1  2.95990  0.00000  7.600E-03 *     0             5.630
  86 211 Rn   0.90441   0.10965   0.00000   1.00000  58   1   1   2  0.00000  0.53990                 49   6  1.578  0.000
  87 211 Fr   0.90441   0.10965   1.85283   0.29636  27  16  14   1  4.65730  0.00000  1.650E-01   F   0            10.118
  88 211 Ra   0.90441   0.10965   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  89 211 Ac   0.90441   0.10965   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  90 211 Th   0.90441   0.10965   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 212 Hg   0.90431   0.12314   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  82 212 Pb   0.90431   0.12314   0.29896   0.26660  20  11   7   1  2.61600  0.00000  1.192E-01   F   1   2  0.000  0.000
  83 212 Bi   0.90431   0.12314   0.00000   1.00000  13   1   1   1  0.00000  0.00000                  0             0.000
  84 212 Po   0.90431   0.12314  -0.59708   0.30791  31  19   7   3  1.83390  1.13253  4.153E-02 *     0             3.744
  85 212 At   0.90431   0.12314  -1.73667   0.38126  68  33  15   1  1.54860  0.00000  1.866E-02 *     0             5.645
  86 212 Rn   0.90431   0.12314   0.51890   0.27321  34  12   7   3  2.76070  1.50150  7.022E-02   F   6  29  6.167  4.999
  87 212 Fr   0.90431   0.12314  -0.11442   0.24705  44   8   7   1  1.87980  0.00000  1.240E-01   F   0             0.000
  88 212 Ra   0.90431   0.12314   0.00000   1.00000  14   1   1   4  0.00000  1.89510                  0             0.000
  89 212 Ac   0.90431   0.12314   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  90 212 Th   0.90431   0.12314   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  91 212 Pa   0.90431   0.12314   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 213 Hg   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  82 213 Pb   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  83 213 Bi   0.00000   0.00000   0.00000   1.00000   5   1   1   2  0.00000  0.25787                  0             0.000
  84 213 Po   0.00000   0.00000   0.00000   1.00000  10   1   1   1  0.00000  0.00000                  0             0.000
  85 213 At   0.00000   0.00000   0.00000   1.00000  14   1   1   1  0.00000  0.00000                  8   7  1.318  0.000
  86 213 Rn   0.00000   0.00000   1.64644   0.00000  57   9   7   1  1.66400  0.00000  Infinity    F  37   9  1.664  0.000
  87 213 Fr   0.00000   0.00000   4.05592   0.00000  42  15  14   1  4.08290  0.00000  Infinity    F   0             9.634
  88 213 Ra   0.00000   0.00000   0.00000   1.00000   6   1   1   1  0.00000  0.00000                  0             0.000
  89 213 Ac   0.00000   0.00000   0.00000   1.00000   6   1   1   1  0.00000  0.00000                  0             0.000
  90 213 Th   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  91 213 Pa   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 214 Hg   0.87416   0.14180   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  81 214 Tl   0.87416   0.14180   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  82 214 Pb   0.87416   0.14180   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  83 214 Bi   0.87416   0.14180   0.00000   1.00000  12   1   1   1  0.00000  0.00000                  0             0.000
  84 214 Po   0.87416   0.14180  -0.50768   0.49502  81  81   7   2  3.26240  0.60932  9.870E-03 *     0             1.569
  85 214 At   0.87416   0.14180  -1.74102   0.35662  25  24   7   1  1.01700  0.00000  2.501E-01   F   0             3.921
  86 214 Rn   0.87416   0.14180   0.06327   0.35626  49  20   7   3  2.67620  1.14120  7.480E-03 *     0             6.180
  87 214 Fr   0.87416   0.14180  -0.36473   0.32105  59  13   7   1  1.85100  0.00000  5.517E-02   F  45  15  2.165  8.617
  88 214 Ra   0.87416   0.14180   1.05091   0.28496  51   8   7  17  2.94410  4.23720  6.952E-02   F   0             0.000
  89 214 Ac   0.87416   0.14180   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  90 214 Th   0.87416   0.14180   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  90 214 Th   0.87416   0.14180   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  91 214 Pa   0.87416   0.14180   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 215 Hg   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  81 215 Tl   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  82 215 Pb   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  83 215 Bi   0.00000   0.00000   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  84 215 Po   0.00000   0.00000   0.00000   1.00000  15   1   1   2  0.00000  0.27123                  0             0.000
  85 215 At   0.00000   0.00000   0.00000   1.00000   7   1   1   1  0.00000  0.00000                  0             0.000
  86 215 Rn   0.00000   0.00000   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  87 215 Fr   0.00000   0.00000   2.85283   0.00000  22  15  14   1  2.90040  0.00000  Infinity    F   0             8.541
  88 215 Ra   0.00000   0.00000   2.18746   0.00000  33  10   7   1  2.24690  0.00000  Infinity    F  24  10  2.247  8.500
  89 215 Ac   0.00000   0.00000   0.00000   1.00000   6   1   1   4  0.00000  1.79600                  2   5  1.796  0.000
  90 215 Th   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  91 215 Pa   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  80 216 Hg   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  81 216 Tl   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  82 216 Pb   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  83 216 Bi   0.00000   0.00000   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  84 216 Po   0.00000   0.00000   0.00000   1.00000  11   1   1   2  0.00000  0.54976                  0             0.000
  85 216 At   0.00000   0.00000   0.00000   1.00000  19   1   1   1  0.00000  0.00000                  0             0.000
  86 216 Rn   0.00000   0.00000   1.90191   0.00000  21   9   7   5  1.93970  1.64500  Infinity    F   0             0.000
  87 216 Fr   0.00000   0.00000   0.00000   1.00000  28   1   1   1  0.00000  0.00000                  9  20  0.000  0.000
  88 216 Ra   0.00000   0.00000   2.49549   0.00000  22   8   7   9  2.67940  3.29270  Infinity    F   0             0.000
  89 216 Ac   0.00000   0.00000   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  2   3  0.000  0.000
  90 216 Th   0.00000   0.00000   0.00000   1.00000  10   1   1   6  0.00000  2.04000                  0             0.000
  91 216 Pa   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  81 217 Tl   0.76211   0.12620   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  82 217 Pb   0.76211   0.12620   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  83 217 Bi   0.76211   0.12620   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  84 217 Po   0.76211   0.12620   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  85 217 At   0.76211   0.12620   0.00000   1.00000  16   1   1   4  0.00000  0.27207                  0             0.000
  86 217 Rn   0.76211   0.12620   0.00000   1.00000  12   1   1   1  0.00000  0.00000                  0             0.000
  87 217 Fr   0.76211   0.12620   0.00000   1.00000  19   1   1   1  0.00000  0.00000                  0             0.000
  88 217 Ra   0.76211   0.12620  -0.38549   0.30064  36  17   7   1  2.02970  0.00000  4.376E-02 *     0             6.944
  89 217 Ac   0.76211   0.12620   0.00000   1.00000  11   1   1   7  0.00000  1.52850                  0             0.000
  90 217 Th   0.76211   0.12620   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  91 217 Pa   0.76211   0.12620   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  92 217 U    0.76211   0.12620   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  82 218 Pb   0.71365   0.11131   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  83 218 Bi   0.71365   0.11131   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  84 218 Po   0.71365   0.11131   0.00000   1.00000  12   1   1   2  0.00000  0.50970                  0             0.000
  85 218 At   0.71365   0.11131   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 218 Rn   0.71365   0.11131  -0.24398   0.22939  24   9   7   2  1.39290  0.32432  1.500E-01   F   0             0.000
  87 218 Fr   0.71365   0.11131   0.00000   1.00000  31   1   1   1  0.00000  0.00000                 28   4  0.000  0.000
  88 218 Ra   0.71365   0.11131  -0.00620   0.26892  51  17   7   8  2.03180  1.54670  1.178E-02 *     0             4.754
  89 218 Ac   0.71365   0.11131   0.00000   1.00000  37   1   1   1  0.00000  0.00000                 31   7  0.000  0.000
  90 218 Th   0.71365   0.11131   0.00000   1.00000   6   1   1   6  0.00000  2.10400                  0             0.000
  91 218 Pa   0.71365   0.11131   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  92 218 U    0.71365   0.11131   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  82 219 Pb   0.66469   0.09571   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  83 219 Bi   0.66469   0.09571   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  84 219 Po   0.66469   0.09571   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  85 219 At   0.66469   0.09571   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 219 Rn   0.66469   0.09571  -1.32828   0.27996  31  31  11   1  0.87300  0.00000  2.827E-02 *     0             2.969
  87 219 Fr   0.66469   0.09571  -1.56413   0.28983  31  31  14   1  0.77800  0.00000  3.512E-02 *     0             2.970
  88 219 Ra   0.66469   0.09571  -1.19863   0.23367  53  19   7   1  0.60410  0.00000  7.065E-02 * F   0             3.925
  89 219 Ac   0.66469   0.09571  -0.58143   0.26178  45  17  14   1  1.30100  0.00000  3.763E-02       3  25  1.700  6.408
  90 219 Th   0.66469   0.09571   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  91 219 Pa   0.66469   0.09571   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  1   1  0.000  0.000
  92 219 U    0.66469   0.09571   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  82 220 Pb   0.61782   0.08150   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  83 220 Bi   0.61782   0.08150   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  84 220 Po   0.61782   0.08150   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  85 220 At   0.61782   0.08150   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 220 Rn   0.61782   0.08150  -0.21360   0.16780  22   9   7   4  1.24430  0.64544  1.847E-01   F   0             0.000
  87 220 Fr   0.61782   0.08150  -1.53571   0.24393  35  28  14   1  0.38010  0.00000  6.706E-02 * F   0             2.492
  88 220 Ra   0.61782   0.08150  -0.11713   0.19019  32  17   7   3  2.52350  0.41007  1.586E-01 * F   0             6.919
  89 220 Ac   0.61782   0.08150   0.00000   1.00000  63   1   1   1  0.00000  0.00000                 45  19  0.000  0.000
  90 220 Th   0.61782   0.08150   0.41436   0.16384  39   8   7  10  1.71889  2.01273  3.398E-02       0             0.000
  91 220 Pa   0.61782   0.08150   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  1   1  0.000  0.000
  83 221 Bi   0.57456   0.06977   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  85 221 At   0.57456   0.06977   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 221 Rn   0.57456   0.06977   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  87 221 Fr   0.57456   0.06977  -1.27094   0.20111  33  32  11   1  0.78020  0.00000  3.084E-02 *     0             2.359
